run,episode,cumulative_decisions,circuit,fault_id,stage,sweep,difficulty,extrinsic_reward_sum,reward_sum,scaled_intrinsic_reward_sum,steps,outcome,updated,entropy,value_loss
DeepGate-GAE,169,8375,c5315,G2674:GO:sa1,easy,1,easy,100.0,100.70252485530236,0.7025248553023561,7,1,True,0.47318097949028015,0.01344577968120575
DeepGate-GAE,170,8420,c5315,G5186:GO:sa0,easy,1,easy,80.0,84.55675600312154,4.556756003121531,45,1,True,0.3877846300601959,0.031441573053598404
DeepGate-GAE,171,8430,c5315,G4887:GI1:sa1,easy,1,easy,97.22222222222223,98.25879098027909,1.0365687580568388,10,1,True,0.4152253270149231,0.007040096912533045
DeepGate-GAE,172,8430,c5315,G1494:GI0:sa1,easy,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,173,8440,c5315,dummy_gate122:GO:sa1,easy,1,easy,100.0,100.99856012792479,0.9985601279247973,10,1,True,0.2165662944316864,0.004917333368211985
DeepGate-GAE,174,8440,c5315,G5199:GI0:sa1,easy,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,175,8440,c5315,G5217:GO:sa1,easy,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,176,8445,c5315,G5189:GO:sa1,easy,1,easy,100.0,100.48517456524868,0.4851745652486843,5,1,True,0.5383836627006531,0.0006234940374270082
DeepGate-GAE,177,8451,c5315,G4426:GI1:sa1,easy,1,easy,100.0,100.61167256208671,0.6116725620867016,6,1,True,0.40527427196502686,0.0016976614715531468
DeepGate-GAE,178,8452,c5315,dummy_gate76:GO:sa1,easy,1,easy,100.0,100.11757384698436,0.11757384698435269,1,1,True,0.24768759310245514,3.316197035019286e-05
DeepGate-GAE,179,8456,c5315,G1520:GO:sa0,easy,1,easy,100.0,100.41994119397496,0.41994119397496876,4,1,True,0.3265596628189087,0.0007508861017413437
DeepGate-GAE,180,8462,c5315,G1466:GI2:sa1,easy,1,easy,100.0,100.56884300689688,0.5688430068968767,6,1,True,0.5481870770454407,0.001123179798014462
DeepGate-GAE,181,8473,c5315,G2228:GO:sa0,easy,1,easy,100.0,101.08930260603837,1.0893026060383721,11,1,True,0.34330251812934875,0.0032104947604238987
DeepGate-GAE,182,8482,c5315,G2265:GI0:sa1,easy,1,easy,100.0,100.8911577660942,0.8911577660942016,9,1,True,0.36754217743873596,0.002315149875357747
DeepGate-GAE,183,8486,c5315,G5235:GI0:sa1,easy,1,easy,100.0,100.40179216705128,0.40179216705128873,4,1,True,0.43469756841659546,0.00030310856527648866
DeepGate-GAE,184,8496,c5315,G2593:GO:sa1,easy,1,easy,100.0,100.96791107830522,0.9679110783052359,10,1,True,0.579737663269043,0.0029164734296500683
DeepGate-GAE,185,8522,c5315,G4880:GI1:sa1,easy,1,easy,80.0,82.4472097506149,2.4472097506148565,26,1,True,0.5285026431083679,0.02286064624786377
DeepGate-GAE,186,8535,c5315,G5250:GO:sa0,easy,1,easy,80.0,81.21091471689058,1.210914716890581,13,1,True,0.5025728940963745,0.01774747483432293
DeepGate-GAE,187,8550,c5315,G4744:GO:sa0,easy,1,easy,81.51515151515152,82.97052939847475,1.4553778833231936,15,1,True,0.4908882677555084,0.010364609770476818
DeepGate-GAE,188,8561,c5315,G2143:GO:sa1,easy,1,easy,99.63636363636364,100.69917403364481,1.0628103972811727,11,1,True,0.5925924181938171,0.017341110855340958
DeepGate-GAE,189,8568,c5315,G4520:GI0:sa1,easy,1,easy,101.52173913043478,102.17538709463474,0.6536479641999554,7,1,True,0.50835120677948,0.004621931351721287
DeepGate-GAE,190,8596,c5315,G3594:GO:sa1,easy,1,easy,86.92307692307692,89.56982036768893,2.6467434446120452,28,1,True,0.4083442687988281,0.012610562145709991
DeepGate-GAE,191,8597,c5315,dummy_gate60:GO:sa1,easy,1,easy,100.0,100.11029135147957,0.1102913514795718,1,1,True,0.11366242170333862,0.004286029376089573
DeepGate-GAE,192,8607,c5315,G3067:GI2:sa1,easy,1,easy,99.58333333333333,100.52103366555218,0.9377003322188445,10,1,True,0.517872154712677,0.004656603559851646
DeepGate-GAE,193,8631,c5315,G1520:GO:sa1,easy,1,easy,80.0,82.24446113268104,2.2444611326810326,24,1,True,0.29755899310112,0.025445079430937767
DeepGate-GAE,194,8666,c5315,G4736:GI0:sa1,easy,1,easy,80.0,83.17298419999881,3.1729841999988047,35,1,True,0.37642115354537964,0.02034970000386238
DeepGate-GAE,195,8671,c5315,G5233:GO:sa0,easy,1,easy,88.33333333333333,88.83212412507416,0.49879079174081264,5,1,True,0.1206856369972229,0.0016341314185410738
DeepGate-GAE,196,8675,c5315,G2888:GO:sa1,easy,1,easy,99.47368421052632,99.848315114781,0.37463090425468476,4,1,True,0.19181425869464874,0.017691001296043396
DeepGate-GAE,197,8754,c5315,G5183:GI0:sa1,easy,1,easy,40.0,47.42815287367627,7.428152873676282,79,1,True,0.3620016276836395,0.04585268348455429
DeepGate-GAE,198,8764,c5315,G1831:GI0:sa1,easy,1,easy,99.6969696969697,100.61587944039074,0.9189097434210347,10,1,True,0.559868335723877,0.02507700026035309
DeepGate-GAE,199,8764,c5315,G2341:GI2:sa1,easy,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,200,8764,c5315,G2157:GI2:sa1,easy,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,201,8769,c7552,G4432:GI0:sa1,easy,1,easy,100.0,100.44968277580291,0.44968277580290883,5,1,True,0.41045069694519043,0.010999740101397038
DeepGate-GAE,202,8853,c7552,G1167:GO:sa1,easy,1,easy,80.0,87.80469737571627,7.804697375716227,84,1,True,0.3611346185207367,0.040003687143325806
DeepGate-GAE,203,8880,c7552,G3985:GO:sa1,easy,1,easy,85.1219512195122,87.63065439662802,2.50870317711588,27,1,True,0.36877110600471497,0.013791699893772602
DeepGate-GAE,204,8908,c7552,G5353:GI0:sa1,easy,1,easy,100.31111111111112,102.83837830434645,2.527267193235344,28,1,True,0.4165329933166504,0.011014224961400032
DeepGate-GAE,205,8945,c7552,G4598:GO:sa1,easy,1,easy,100.3886925795053,103.72566380948048,3.336971229975172,37,1,True,0.5065889358520508,0.01113164983689785
DeepGate-GAE,206,8951,c7552,G5333:GI0:sa1,easy,1,easy,101.42857142857143,101.94319152983184,0.514620101260414,6,1,True,0.4140946865081787,0.021059321239590645
DeepGate-GAE,207,9016,c7552,G4044:GI0:sa1,easy,1,easy,93.9799331103679,99.84004141059029,5.860108300222282,65,1,True,0.4982500970363617,0.022407036274671555
DeepGate-GAE,208,9025,c7552,G3474:GI0:sa1,easy,1,easy,95.55555555555556,96.33446126235162,0.7789057067960622,9,1,True,0.3310702443122864,0.004542851820588112
DeepGate-GAE,209,9025,c7552,G7492:GO:sa1,easy,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,210,9038,c7552,G3899:GO:sa1,easy,1,easy,105.27472527472527,106.36703513630775,1.0923098615824793,13,1,True,0.3346274495124817,0.0036298506893217564
DeepGate-GAE,211,9038,c7552,G7493:GO:sa1,easy,1,easy,100.0,100.0,0.0,0,1,False,0.0,0.0
DeepGate-GAE,212,9104,c7552,G2787:GI1:sa1,easy,1,easy,80.0,85.98736299155357,5.987362991553561,66,1,True,0.364510715007782,0.029132667928934097
DeepGate-GAE,213,9115,c7552,G886:GO:sa0,easy,1,easy,97.3170731707317,98.25901423415445,0.9419410634227374,11,1,True,0.3364158272743225,0.0037381199654191732
DeepGate-GAE,214,9127,c7552,G4451:GI0:sa1,easy,1,easy,102.6086956521739,103.63426230054495,1.0255666483710466,12,1,True,0.41208383440971375,0.013385314494371414
DeepGate-GAE,215,9204,c7552,G4443:GO:sa0,easy,1,easy,80.0,86.8641032358728,6.864103235872951,77,1,True,0.3495492935180664,0.04090333729982376
DeepGate-GAE,216,9234,c7552,G3165:GO:sa1,easy,1,easy,100.66176470588235,103.3167731759081,2.6550084700257295,30,1,True,0.5032004714012146,0.009183423593640327
DeepGate-GAE,217,9235,c7552,dummy_gate152:GO:sa1,easy,1,easy,100.0,100.10061057215972,0.10061057215973086,1,1,True,0.1600191444158554,0.01536386925727129
DeepGate-GAE,218,9260,c7552,G2897:GO:sa0,easy,1,easy,101.82539682539682,104.03791066399206,2.2125138385952403,25,1,True,0.4935014843940735,0.009494755417108536
DeepGate-GAE,219,9274,c7552,G2374:GO:sa1,easy,1,easy,91.66666666666667,92.81750064331942,1.1508339766527467,14,1,True,0.4063110053539276,0.005885041318833828
DeepGate-GAE,220,9302,c7552,G3183:GO:sa1,easy,1,easy,56.578947368421055,59.06574424380719,2.486796875386133,28,1,True,0.34877321124076843,0.07760671526193619
DeepGate-GAE,221,9334,c7552,G5115:GO:sa0,easy,1,easy,99.55102040816327,102.30167168505857,2.750651276895324,32,1,True,0.4778648316860199,0.010363418608903885
DeepGate-GAE,222,9358,c7552,G7009:GI0:sa1,easy,1,easy,101.90045248868778,103.94913468093868,2.0486821922509146,24,1,True,0.40222954750061035,0.011204619891941547
DeepGate-GAE,223,9393,c7552,G6471:GO:sa0,easy,1,easy,100.14869888475836,103.11422626808475,2.965527383326383,35,1,True,0.48509570956230164,0.011129632592201233
DeepGate-GAE,224,9408,c7552,G5563:GO:sa1,easy,1,easy,102.5,103.69093806808102,1.190938068081018,15,1,True,0.36563190817832947,0.004969928879290819
DeepGate-GAE,225,9411,c7552,dummy_gate170:GO:sa1,easy,1,easy,100.0,100.26368636891601,0.2636863689160085,3,1,True,0.16403216123580933,0.000970606051851064
DeepGate-GAE,226,9429,c7552,G5327:GO:sa0,easy,1,easy,99.8076923076923,101.33051021303145,1.5228179053391273,18,1,True,0.33124664425849915,0.007942529395222664
DeepGate-GAE,227,9430,c7552,G410:GO:sa1,easy,1,easy,100.0,100.09907070254579,0.09907070254578774,1,1,True,0.1395374834537506,0.0003171446733176708
DeepGate-GAE,228,9490,c7552,G1895:GI1:sa1,easy,1,easy,73.97476340694007,78.99792216181166,5.023158754871663,60,1,True,0.41453516483306885,0.022339455783367157
DeepGate-GAE,229,9511,c7552,G1557:GI1:sa1,easy,1,easy,80.0,81.77264486653456,1.7726448665345154,21,1,True,0.33855363726615906,0.01713692583143711
DeepGate-GAE,230,9530,c7552,G5963:GO:sa1,easy,1,easy,80.0,81.53994163436334,1.539941634363343,19,1,True,0.37655800580978394,0.01548076793551445
DeepGate-GAE,231,9640,c7552,G7502:GO:sa0,easy,1,easy,80.0,89.12377522339114,9.123775223391132,110,1,True,0.3592211604118347,0.027576787397265434
DeepGate-GAE,232,9692,c7552,G4456:GO:sa0,easy,1,easy,94.22413793103448,98.52323056440378,4.299092633369372,52,1,True,0.3550761044025421,0.021330969408154488
DeepGate-GAE,233,9710,c7552,G7547:GO:sa0,easy,1,easy,91.0909090909091,92.50115177458446,1.4102426836753703,18,1,True,0.4321015775203705,0.017663266509771347
DeepGate-GAE,234,9757,c7552,G3713:GO:sa0,easy,1,easy,99.96794871794872,103.77410368518184,3.8061549672331063,47,1,True,0.47405457496643066,0.016524601727724075
DeepGate-GAE,235,9807,c7552,G4756:GO:sa0,easy,1,easy,100.81504702194357,104.86153687187607,4.046489849932492,50,1,True,0.4794239401817322,0.01581747829914093
DeepGate-GAE,236,9826,c7552,G4429:GO:sa0,easy,1,easy,92.43243243243244,93.97059365600445,1.5381612235720283,19,1,True,0.3933514356613159,0.012478135526180267
DeepGate-GAE,237,9909,c7552,G6901:GO:sa1,easy,1,easy,80.0,86.66676432111947,6.666764321119493,83,1,True,0.3958159387111664,0.038933511823415756
DeepGate-GAE,238,9969,c7552,G5685:GO:sa1,easy,1,easy,80.0,84.68728699722976,4.687286997229907,60,1,True,0.3489449620246887,0.03251657634973526
DeepGate-GAE,239,10002,c7552,G6732:GO:sa1,easy,1,easy,100.71748878923766,103.28029799743267,2.56280920819498,33,1,True,0.32442083954811096,0.01844947785139084
DeepGate-GAE,240,10028,c7552,G4023:GI1:sa1,easy,1,easy,102.54545454545455,104.60640366471064,2.0609491192561005,26,1,True,0.36664363741874695,0.01777711696922779
DeepGate-GAE,241,10089,c499,dummy_gate3:GO:sa0,easy,1,easy,99.19239904988123,103.9412808102199,4.748881760338594,61,1,True,0.40150052309036255,0.019260168075561523
DeepGate-GAE,242,10199,c499,G163:GI1:sa1,easy,1,easy,53.6,62.457262298071484,8.857262298071506,110,1,True,0.3613899350166321,0.07098991423845291
DeepGate-GAE,243,10277,c499,G477:GO:sa1,easy,1,easy,60.0,66.13573438857074,6.1357343885708095,78,1,True,0.38168296217918396,0.036241061985492706
DeepGate-GAE,244,10359,c499,G475:GO:sa1,easy,1,easy,40.0,46.50844066423485,6.508440664234917,82,1,True,0.35568034648895264,0.03336247056722641
DeepGate-GAE,245,10403,c499,G447:GI1:sa1,easy,1,easy,98.90829694323143,102.26114067585944,3.352843732627963,44,1,True,0.3499451279640198,0.04280579835176468
DeepGate-GAE,246,10488,c499,G489:GO:sa1,easy,1,easy,40.0,46.641109193830836,6.64110919383089,85,1,True,0.3086124360561371,0.047358911484479904
DeepGate-GAE,247,10563,c499,G421:GI0:sa1,easy,1,easy,98.895966029724,104.69387578255673,5.797909752832833,75,1,True,0.3014738857746124,0.033179137855768204
DeepGate-GAE,248,10629,c499,G165:GI1:sa1,easy,1,easy,78.87828162291169,83.94168057009158,5.063398947179973,66,1,True,0.2943345010280609,0.015918217599391937
DeepGate-GAE,249,10712,c499,G479:GO:sa1,easy,1,easy,60.0,66.36737508726245,6.367375087262508,83,1,True,0.2730565667152405,0.06939543038606644
DeepGate-GAE,250,10782,c499,G367:GO:sa1,easy,1,easy,98.58974358974359,103.86477011543005,5.275026525686464,70,1,True,0.2688758373260498,0.03501339629292488
DeepGate-GAE,251,10810,c499,G493:GO:sa1,easy,1,easy,97.94326241134752,100.03073784181835,2.0874754304708083,28,1,True,0.2703286111354828,0.03667382523417473
DeepGate-GAE,252,10894,c499,G469:GO:sa1,easy,1,easy,60.0,66.34706788121487,6.3470678812149375,84,1,True,0.2390873283147812,0.056907255202531815
DeepGate-GAE,253,10955,c499,dummy_gate9:GO:sa0,easy,1,easy,99.41037735849056,103.87907771253123,4.468700354040699,61,1,True,0.24265128374099731,0.023201582953333855
DeepGate-GAE,254,11016,c499,dummy_gate26:GO:sa0,easy,1,easy,99.31764705882352,103.76417961887883,4.446532560055319,61,1,True,0.2462490200996399,0.02325865812599659
DeepGate-GAE,255,11042,c499,G462:GO:sa1,easy,1,easy,98.52459016393442,100.39719744905963,1.8726072851251865,26,1,True,0.3073093295097351,0.029587801545858383
DeepGate-GAE,256,11111,c499,G348:GO:sa1,easy,1,easy,98.85204081632654,103.85118345353287,4.999142637206407,69,1,True,0.31489089131355286,0.02275739051401615
DeepGate-GAE,257,11141,c499,G497:GO:sa1,easy,1,easy,96.52482269503547,98.66000518561195,2.1351824905764634,30,1,True,0.3369693458080292,0.01935693249106407
DeepGate-GAE,258,11207,c499,G349:GO:sa1,easy,1,easy,100.51020408163265,105.1945299098704,4.6843258282377915,66,1,True,0.36547842621803284,0.020698217675089836
DeepGate-GAE,259,11268,c499,dummy_gate10:GO:sa1,easy,1,easy,99.2,103.49635913703689,4.2963591370369105,61,1,True,0.3484869599342346,0.018736764788627625
DeepGate-GAE,260,11312,c499,G454:GI1:sa1,easy,1,easy,99.03930131004367,102.11801019869324,3.0787088886495213,44,1,True,0.3191496729850769,0.017930684611201286
DeepGate-GAE,261,11340,c499,G470:GO:sa1,easy,1,easy,98.51063829787235,100.46149100640753,1.95085270853516,28,1,True,0.3295101523399353,0.016858255490660667
DeepGate-GAE,262,11406,c499,G166:GI1:sa1,easy,1,easy,98.72941176470589,103.35904003092068,4.629628266214826,66,1,True,0.3138759434223175,0.02104836516082287
DeepGate-GAE,263,11467,c499,dummy_gate20:GO:sa1,easy,1,easy,99.28909952606635,103.46530531886475,4.176205792798332,61,1,True,0.32918769121170044,0.017809541895985603
DeepGate-GAE,264,11528,c499,dummy_gate31:GO:sa0,easy,1,easy,99.60648148148148,103.75159889751241,4.145117416030859,61,1,True,0.3495958745479584,0.018154744058847427
DeepGate-GAE,265,11572,c499,G426:GO:sa1,easy,1,easy,98.29694323144105,101.26426197934153,2.9673187479004306,44,1,True,0.3446333110332489,0.018270786851644516
DeepGate-GAE,266,11615,c499,G462:GI1:sa1,easy,1,easy,97.46724890829694,100.36008431367564,2.892835405378671,43,1,True,0.36320292949676514,0.018451286479830742
DeepGate-GAE,267,11658,c499,G453:GI1:sa1,easy,1,easy,97.77292576419214,100.63344889414121,2.8605231299490232,43,1,True,0.3338245749473572,0.017657889053225517
DeepGate-GAE,268,11684,c499,G437:GO:sa1,easy,1,easy,97.29508196721312,99.01123999110496,1.7161580238918086,26,1,True,0.3111180067062378,0.014783079735934734
DeepGate-GAE,269,11728,c499,G451:GI1:sa1,easy,1,easy,97.77292576419214,100.68034217252308,2.9074164083309,44,1,True,0.35745441913604736,0.016141043975949287
DeepGate-GAE,270,11788,c499,dummy_gate22:GO:sa0,easy,1,easy,99.08878504672897,102.97188451837904,3.8830994716501763,60,1,True,0.3449907898902893,0.017232095822691917
DeepGate-GAE,271,11814,c499,G439:GO:sa1,easy,1,easy,97.70491803278688,99.38162066281213,1.6767026300252024,26,1,True,0.3565351665019989,0.013211596757173538
DeepGate-GAE,272,11857,c499,G449:GI1:sa1,easy,1,easy,97.90393013100437,100.66331538384836,2.759385252843934,43,1,True,0.3477916419506073,0.015394499525427818
DeepGate-GAE,273,11918,c499,dummy_gate28:GO:sa1,easy,1,easy,99.48356807511738,103.35347377882316,3.8699057037057614,61,1,True,0.3340807557106018,0.016703609377145767
DeepGate-GAE,274,11992,c499,G416:GI0:sa1,easy,1,easy,98.81104033970276,103.57669035985325,4.76565002015061,74,1,True,0.30738839507102966,0.018089154735207558
DeepGate-GAE,275,12018,c499,G458:GO:sa1,easy,1,easy,96.80327868852459,98.42970325616861,1.6264245676439846,26,1,True,0.3094477951526642,0.018201787024736404
DeepGate-GAE,276,12062,c499,G467:GI1:sa1,easy,1,easy,97.51091703056768,100.27172273713322,2.7608057065654847,44,1,True,0.20519304275512695,0.017069397494196892
DeepGate-GAE,277,12088,c499,G466:GO:sa1,easy,1,easy,98.0327868852459,99.63744003118248,1.604653145936547,26,1,True,0.20786625146865845,0.01592850498855114
DeepGate-GAE,278,12149,c499,dummy_gate20:GO:sa0,easy,1,easy,98.81516587677726,102.55088527624237,3.7357193994650433,61,1,True,0.2102082520723343,0.01901901140809059
DeepGate-GAE,279,12193,c499,G456:GI1:sa1,easy,1,easy,98.47161572052401,101.14701903064604,2.67540331012199,44,1,True,0.19787491858005524,0.015604632906615734
DeepGate-GAE,280,12221,c499,G496:GO:sa1,easy,1,easy,97.80141843971631,99.49754840995541,1.6961299702390802,28,1,True,0.23369267582893372,0.014123963192105293
DeepGate-GAE,281,12240,c1908,G1178:GO:sa1,easy,1,easy,97.88235294117646,99.0486573111057,1.1663043699292694,19,1,True,0.2433454841375351,0.012891329824924469
DeepGate-GAE,282,12247,c1908,G222:GO:sa1,easy,1,easy,98.52941176470588,99.00313649851701,0.47372473381114094,7,1,True,0.16935566067695618,0.003735386533662677
DeepGate-GAE,283,12261,c1908,G1163:GO:sa0,easy,1,easy,99.51219512195122,100.35050811141343,0.8383129894622243,14,1,True,0.1981325000524521,0.0074875233694911
DeepGate-GAE,284,12267,c1908,G298:GO:sa0,easy,1,easy,104.70588235294117,105.02630845565245,0.3204261027112705,6,1,True,0.15802590548992157,0.0011973619693890214
DeepGate-GAE,285,12277,c1908,G714:GI0:sa1,easy,1,easy,96.0,96.60242216182377,0.6024221618237902,10,1,True,0.17152439057826996,0.0030941003933548927
DeepGate-GAE,286,12295,c1908,G301:GO:sa0,easy,1,easy,80.0,81.04912481676804,1.049124816768058,18,1,True,0.1739153414964676,0.02048494853079319
DeepGate-GAE,287,12309,c1908,G157:GO:sa1,easy,1,easy,98.97435897435898,99.78759433853249,0.8132353641735226,14,1,True,0.197556734085083,0.012323898263275623
DeepGate-GAE,288,12317,c1908,dummy_gate5:GO:sa0,easy,1,easy,99.41176470588235,99.83032824178295,0.4185635359006196,8,1,True,0.17958945035934448,0.004273268394172192
DeepGate-GAE,289,12338,c1908,G1293:GO:sa1,easy,1,easy,81.48148148148148,82.73473333078455,1.2532518493030853,21,1,True,0.17650191485881805,0.019861316308379173
DeepGate-GAE,290,12394,c1908,G188:GO:sa1,easy,1,easy,60.0,63.3251826738998,3.325182673899827,56,1,True,0.17335785925388336,0.0484950952231884
DeepGate-GAE,291,12440,c1908,G1734:GI0:sa1,easy,1,easy,60.0,62.650908776525554,2.6509087765255677,46,1,True,0.17738881707191467,0.027749860659241676
DeepGate-GAE,292,12483,c1908,G1657:GI0:sa1,easy,1,easy,80.0,82.44202700127586,2.44202700127581,43,1,True,0.17489255964756012,0.04348909482359886
DeepGate-GAE,293,12491,c1908,dummy_gate13:GO:sa0,easy,1,easy,99.41176470588235,99.81191017683665,0.4001454709542991,8,1,True,0.1508609652519226,0.026501402258872986
DeepGate-GAE,294,12542,c1908,G1681:GO:sa0,easy,1,easy,80.0,82.8909232398668,2.890923239866788,51,1,True,0.17437179386615753,0.04606202244758606
DeepGate-GAE,295,12557,c1908,G895:GO:sa1,easy,1,easy,94.5945945945946,95.43884835232811,0.8442537577335086,15,1,True,0.1977599412202835,0.01532428152859211
DeepGate-GAE,296,12563,c1908,G1763:GO:sa1,easy,1,easy,104.70588235294117,104.99394838750206,0.288066034560882,6,1,True,0.15296167135238647,0.0073395161889493465
DeepGate-GAE,297,12613,c1908,G1273:GO:sa1,easy,1,easy,80.0,82.76812777692318,2.768127776923212,50,1,True,0.18930372595787048,0.03868716582655907
DeepGate-GAE,298,12624,c1908,G693:GO:sa1,easy,1,easy,98.85714285714286,99.46676720857882,0.6096243514359689,11,1,True,0.16235637664794922,0.008401954546570778
DeepGate-GAE,299,12632,c1908,G1893:GO:sa1,easy,1,easy,104.0,104.39072296440305,0.39072296440305343,8,1,True,0.12254608422517776,0.0035195595119148493
DeepGate-GAE,300,12648,c1908,G1066:GO:sa1,easy,1,easy,98.85057471264368,99.70398613395679,0.8534114213131159,16,1,True,0.14884252846240997,0.006471282336860895
DeepGate-GAE,301,12697,c1908,G735:GO:sa1,easy,1,easy,80.0,82.59996598058402,2.599965980584041,49,1,True,0.14309850335121155,0.03156549111008644
DeepGate-GAE,302,12730,c1908,G1474:GI0:sa1,easy,1,easy,80.0,81.74686578627735,1.7468657862774124,33,1,True,0.13871422410011292,0.02425134740769863
DeepGate-GAE,303,12735,c1908,G1508:GI1:sa1,easy,1,easy,101.12903225806451,101.46151224822188,0.33247999015735613,5,1,True,0.11830301582813263,0.002903728047385812
DeepGate-GAE,304,12747,c1908,G1078:GO:sa1,easy,1,easy,98.78787878787878,99.38597196471677,0.5980931768379831,12,1,True,0.13410158455371857,0.012014868669211864
